,arrival,parking_entry,kiosk,department_entrance,department_exit,parking_exit,departure,visit_time,parking_entry_wait,kiosk_wait,department_entrance_wait,department_exit_wait,parking_exit_wait,departure_wait,parking_entry_wait_wgt,kiosk_wait_wgt,department_entrance_wait_wgt,department_exit_wait_wgt,parking_exit_wait_wgt,departure_wait_wgt,Rating
1101,5:21:25,5:27:32,5:38:55,5:56:48,6:44:32,6:52:42,6:57:31,1:36:06,6,11,17,47,8,4,1.6584115890058992,4.57778704101101,6.167759985071747,3.3954820789031976,1.5004136485587114,0.7466808139539125,7.0
1102,19:18:18,19:22:35,19:33:44,19:46:23,20:31:13,20:39:25,20:45:14,1:26:56,4,11,12,44,8,5,1.6485036748737443,5.0768169762798205,5.9749333771502195,4.4924854261022995,2.0881444364549635,0.8262126133851326,6.0
1103,2:45:34,2:51:14,3:00:56,3:24:50,4:17:43,4:27:36,4:33:08,1:47:34,5,9,23,52,9,5,1.5828773708945219,5.177336120844149,5.699519863138761,4.104329758067732,2.173023516854493,1.5049487317295518,5.0
1104,7:42:31,7:49:15,7:58:11,8:20:09,9:11:14,9:20:27,9:24:24,1:41:53,6,8,21,51,9,3,2.4013281647138,5.180124559895294,5.519700793654602,4.447513722678197,1.5166550836486903,0.908264495945603,5.0
1105,2:22:49,2:27:19,2:35:37,2:48:17,3:30:33,3:44:15,3:50:06,1:27:17,4,8,12,42,13,5,1.2857960637962011,5.125142973348479,6.673932672462813,4.520424121663474,2.3628672217638256,1.164223376983407,6.0
1106,5:53:05,6:00:02,6:08:58,6:32:10,7:16:48,7:27:31,7:30:49,1:37:44,6,8,23,44,10,3,2.315936931315267,4.817024139932158,6.092703010391918,3.265950296432229,1.4983057617313271,1.0755192563086835,6.0
1107,21:41:09,21:44:44,21:53:55,22:15:05,22:58:10,23:09:02,23:14:51,1:33:42,3,9,21,43,10,5,2.449823467200797,4.563016605628713,6.400150045651874,3.619821694960482,2.0566291841676065,1.8958717140389925,6.0
1108,10:06:34,10:12:22,10:20:27,10:32:55,11:13:02,11:24:57,11:29:55,1:23:21,5,8,12,40,11,4,2.911453236150553,5.03018363437098,5.918907131174395,3.95424467532695,2.119038712807771,0.8837586639604731,7.0
1109,19:04:21,19:08:53,19:15:36,19:32:51,20:13:17,20:29:03,20:34:11,1:29:50,4,6,17,40,15,5,1.8894678077593796,4.592614315205876,5.4975253813539,4.507929025851466,2.216368013929875,0.9444879602725895,7.0
1110,5:33:09,5:37:12,5:47:49,6:04:03,6:47:00,6:55:56,7:00:54,1:27:45,4,10,16,42,8,4,1.9611647142315354,4.769978763125909,5.676773605143092,3.981901159669392,1.6747599428674986,1.5165464772729949,7.0
1111,12:12:15,12:17:43,12:27:15,12:41:01,13:28:16,13:38:53,13:44:00,1:31:45,5,9,13,47,10,5,1.9254365455270142,5.2379274934008855,5.572690076230582,3.8546217593557435,1.5583916447281005,1.1767194318426508,7.0
1112,20:52:14,20:57:38,21:06:49,21:25:19,22:13:54,22:24:46,22:30:11,1:37:57,5,9,18,48,10,5,1.9223931019371727,4.827160920106668,6.629635521416591,3.7497810537134635,1.6940464516707885,1.1398105163524588,6.0
1113,16:14:21,16:18:38,16:29:01,16:52:50,17:30:18,17:38:39,17:43:20,1:28:59,4,10,23,37,8,4,1.68393521275957,5.449339654757008,5.971947516434406,3.825978912338835,2.024478480297656,1.0969926671785977,6.0
1114,16:51:49,16:56:54,17:06:49,17:23:22,18:06:07,18:12:49,18:17:26,1:25:37,5,9,16,42,6,4,2.0350275292533295,5.501336538175591,6.602523704428945,3.9291289969780254,1.517279449889057,1.4471388536181033,7.0
1115,0:12:22,0:15:29,0:27:44,0:52:36,1:44:08,1:54:26,1:58:22,1:46:00,3,12,24,51,10,3,1.851121378661762,5.382200451396265,5.513226641741701,4.354146503716835,2.364086705259873,1.1423838204652597,5.0
1116,20:23:02,20:28:20,20:40:28,21:02:45,21:43:03,21:52:56,21:57:27,1:34:25,5,12,22,40,9,4,2.328079576443728,5.129126652933199,6.520473340856869,4.471962399207168,2.1090781132709493,2.032564777968009,5.0
1117,6:13:35,6:17:12,6:24:45,6:43:44,7:33:03,7:44:56,7:49:50,1:36:15,3,7,18,49,11,4,1.9784055154733524,4.525337952994675,5.829844102033418,3.9389779953167334,2.646063006112601,0.7964595360087119,6.0
1118,10:18:37,10:22:51,10:34:59,10:57:47,11:40:00,11:48:43,11:54:04,1:35:27,4,12,22,42,8,5,2.8612425425156705,5.937973744307421,5.532650449427406,3.7604648824577662,2.5810387508577257,0.0693614352214934,6.0
1119,22:17:34,22:23:00,22:32:01,22:49:11,23:36:39,23:43:32,23:48:15,1:30:41,5,9,17,47,6,4,2.203506847265484,5.243758222278592,5.705042616607467,3.5021074679570097,2.1420809481775787,1.0458583942187913,7.0
1120,3:41:52,3:48:30,4:02:59,4:18:07,5:05:32,5:12:42,5:17:24,1:35:32,6,14,15,47,7,4,2.241707313934207,5.299457466476089,5.851163514635309,4.11195110194208,1.936784429407622,0.8526797639268233,6.0
1121,4:08:09,4:13:25,4:25:23,4:41:48,5:26:02,5:34:22,5:40:27,1:32:18,5,11,16,44,8,6,1.786755562530618,4.435877611332016,6.00410405702013,4.105196419217183,2.4692849425179206,1.1824214005196534,6.0
1122,16:07:53,16:13:27,16:21:01,16:40:03,17:21:17,17:27:32,17:32:12,1:24:19,5,7,19,41,6,4,2.7190594421277288,5.5566794695735116,6.097560728919995,4.516556823619825,2.0342009325338952,0.730276972252917,6.0
1123,16:52:26,16:58:29,17:06:56,17:20:27,18:07:46,18:12:41,18:16:36,1:24:10,6,8,13,47,4,3,1.5505166446857552,4.742461702494324,5.218741143255544,4.060914084005807,2.232530747648609,0.19051217957037414,7.0
1124,8:33:59,8:40:31,8:52:20,9:10:44,10:02:24,10:14:19,10:19:14,1:45:15,6,11,18,51,11,4,1.944343749416341,5.111112019088004,5.904070923954221,4.160666267339954,1.9809802657990017,0.010219922905906564,6.0
1125,20:38:39,20:44:22,20:52:23,21:18:36,22:09:03,22:17:32,22:23:43,1:45:04,5,8,26,50,8,6,2.0593544463434634,4.615505740486238,6.09032363242176,3.5814183134591895,2.1553230519119704,0.9672478533047197,6.0
1126,5:14:45,5:19:58,5:32:32,5:53:39,6:36:48,6:51:10,6:54:28,1:39:43,5,12,21,43,14,3,1.6224206591276253,5.386244381036623,6.02982526786775,4.443019667706653,2.1684672553057665,0.7251035033360955,5.0
1127,11:22:16,11:26:58,11:34:20,11:48:24,12:35:30,12:43:06,12:47:23,1:25:07,4,7,14,47,7,4,1.786084301631594,4.875085350043235,5.345287305176999,4.389384864244174,2.3363684337817503,0.9851367918748509,7.0
1128,1:39:34,1:45:53,1:57:25,2:14:49,3:01:49,3:10:39,3:15:12,1:35:38,6,11,17,47,8,4,1.8174847216636403,4.580164877754926,5.848937096051268,3.7223430114776423,1.6621660399932703,0.6770466045645405,6.0
1129,21:47:07,21:53:01,22:01:51,22:16:28,23:04:40,23:11:17,23:15:33,1:28:26,5,8,14,48,6,4,1.4691242025922269,5.199044564146962,5.896980464636093,3.972215144961496,1.7125280760033992,1.2709466616640914,7.0
1130,9:39:21,9:45:34,9:58:12,10:20:44,11:02:47,11:14:50,11:19:48,1:40:27,6,12,22,42,12,4,2.6770074403731727,4.183621956215043,5.417098939545365,4.312935537276237,2.180384215445394,1.2782289118226489,6.0
1131,15:24:12,15:29:32,15:40:21,16:01:07,16:49:20,16:59:56,17:06:03,1:41:51,5,10,20,48,10,6,1.876490480226134,5.294081004741716,6.583473956620521,4.869732234228792,2.3759167571239095,0.9294388394728565,5.0
1132,23:53:56,0:00:29,0:09:43,0:25:57,1:07:17,1:18:39,1:24:33,1:30:37,6,9,16,41,11,5,1.7752624276671145,5.630341173726095,4.893117525015375,4.1369762619237065,1.7558611024407,0.7072016261413597,7.0
1133,22:11:59,22:18:56,22:30:36,22:49:26,23:31:36,23:41:17,23:45:56,1:33:57,6,11,18,42,9,4,2.5750065594434446,5.579366843942536,6.419789504104163,3.6670833197565225,1.7528202257105607,1.347344959055093,6.0
1134,8:36:17,8:41:12,8:49:47,9:18:38,10:10:06,10:20:48,10:25:56,1:49:39,4,8,28,51,10,5,1.945016703878565,4.541643260570427,5.914880093611618,4.110967833815101,1.372072353574206,1.0221481220634745,5.0
1135,5:22:11,5:25:53,5:38:32,6:00:11,6:40:05,6:50:26,6:56:21,1:34:10,3,12,21,39,10,5,2.4796152398052693,4.847499863899299,5.814758533771269,3.4886311224208093,2.330592334371268,1.5742152133736649,6.0
1136,22:21:36,22:26:18,22:39:23,23:12:12,23:55:50,0:01:56,0:07:00,1:45:24,4,13,32,43,6,5,1.8714278612599373,5.314227880151231,6.123129373712638,4.291978190150758,2.341886660434512,1.2712012088002993,4.0
1137,2:29:24,2:35:06,2:42:23,3:00:38,3:36:11,3:45:55,3:50:44,1:21:20,5,7,18,35,9,4,2.3869795189513368,5.499497913275692,5.604795505905891,4.223994632760801,2.0761062973526183,0.3626838163386962,7.0
1138,8:38:09,8:42:51,8:50:05,9:15:19,10:07:36,10:16:16,10:22:01,1:43:52,4,7,25,52,8,5,2.6064741234417736,4.507354553963283,5.645084664543159,4.194719795813381,2.2142636889411444,1.0969551829109774,5.0
1139,14:54:32,15:00:11,15:07:14,15:28:50,16:06:18,16:14:18,16:19:23,1:24:51,5,7,21,37,8,5,2.3814004522375782,4.8609638074459935,5.9594546557507,4.342027430854122,1.3237428573804348,0.5462627742853121,7.0
1140,14:26:06,14:32:21,14:42:41,14:57:43,15:38:00,15:48:02,15:53:11,1:27:05,6,10,15,40,10,5,1.495187636570305,4.744928560949895,6.24033804892096,3.816717529017971,1.8618772241333086,0.7383548768323738,7.0
1141,20:22:44,20:26:47,20:39:10,20:54:56,21:45:21,21:55:24,21:59:57,1:37:13,4,12,15,50,10,4,2.44694550543135,5.140332597433581,6.697519211886625,3.730336474228053,2.5122425483658293,0.9334236226058634,6.0
1142,9:29:51,9:36:25,9:49:26,10:13:17,11:04:14,11:16:16,11:20:39,1:50:48,6,13,23,50,12,4,1.1613410348145026,4.788690710210954,5.098649238923091,4.137870211734676,1.3550992251733085,1.0264044751521768,5.0
1143,14:25:17,14:31:21,14:38:44,15:03:28,15:41:10,15:49:21,15:52:55,1:27:38,6,7,24,37,8,3,2.1234955933228323,4.859667105510021,5.85937985447626,4.981820269721806,2.049430554704397,0.997614784979008,6.0
1144,12:39:42,12:42:05,12:54:18,13:16:19,14:00:09,14:11:29,14:15:54,1:36:12,2,12,22,43,11,4,2.066727144656014,5.053088175787358,5.7537600052507365,4.114684901053554,2.044014700178678,0.932196568236379,6.0
1145,0:37:21,0:43:22,0:55:50,1:20:51,1:59:05,2:11:20,2:16:29,1:39:08,6,12,25,38,12,5,2.700189910436322,5.353215471693175,6.105398432110576,3.379722552440142,1.7951530180968627,1.1551841880645055,6.0
1146,7:48:19,7:52:47,8:04:08,8:27:01,9:09:24,9:15:35,9:21:27,1:33:08,4,11,22,42,6,5,2.3007689190935903,4.3169056373631,5.436489368895995,3.8440250146278006,1.4309311989272269,1.1914465135206913,6.0
1147,21:42:58,21:49:00,22:00:47,22:23:55,23:08:17,23:18:18,23:24:11,1:41:13,6,11,23,44,10,5,2.3766267410322772,4.991696780502887,5.143470114054692,3.510861250402236,1.7521967009507582,0.7329314961124922,6.0
1148,1:03:19,1:10:01,1:20:33,1:35:38,2:25:05,2:34:33,2:39:58,1:36:39,6,10,15,49,9,5,2.1501963343538306,5.364128121802745,6.186346325513393,4.855789047275197,2.2253266509685434,1.0090457516475728,5.0
1149,20:35:27,20:40:15,20:48:20,21:10:59,21:56:36,22:07:31,22:12:30,1:37:03,4,8,22,45,10,4,1.7562509847802334,5.005024585515113,6.25685594748819,3.058626865412681,2.2363607419047664,0.9051751883194948,7.0
1150,14:07:15,14:11:52,14:20:36,14:41:01,15:24:53,15:31:51,15:36:33,1:29:18,4,8,20,43,6,4,2.6685751421766444,5.07585570016696,6.260033177794721,4.543014509670563,1.4725919099321678,0.22298064363854675,6.0
1151,4:47:52,4:54:47,5:03:19,5:25:43,6:12:39,6:25:01,6:29:52,1:42:00,6,8,22,46,12,4,2.4019704433747204,4.815919359484953,6.326692408969075,4.257656272003535,1.5542121721200144,0.6922444699031303,6.0
1152,19:42:39,19:46:28,19:58:03,20:17:56,21:10:53,21:22:26,21:27:13,1:44:34,3,11,19,52,11,4,2.4098915359082604,5.749895853056528,5.601489077827473,4.46278132036283,2.978574012434055,0.8741981629330077,5.0
1153,4:06:18,4:12:10,4:20:10,4:45:01,5:29:12,5:34:26,5:39:57,1:33:39,5,8,24,44,5,5,1.7148917429006305,5.34206712766931,6.293493939287189,3.7867579866955428,1.6490784462984625,1.3959085888647182,6.0
1154,7:53:54,7:58:52,8:15:16,8:33:46,9:22:02,9:31:04,9:35:51,1:41:57,4,16,18,48,9,4,1.8921359363001404,4.529730582548733,5.949657932267323,4.37361828515057,1.9997052688672978,0.8876543079166996,5.0
1155,18:33:25,18:38:22,18:48:20,19:10:15,19:53:26,20:04:10,20:09:34,1:36:09,4,9,21,43,10,5,1.2190099543754616,4.776336691846196,5.714182897233166,3.6032484646432996,2.4791444642709672,0.9400709270619948,6.0
1156,11:48:44,11:55:02,12:05:50,12:24:33,13:11:24,13:21:13,13:25:38,1:36:54,6,10,18,46,9,4,2.0700181686921706,5.233956930942849,6.195624616847733,4.217039217631379,1.629389299288471,1.2562616854720805,6.0
1157,12:37:24,12:42:29,12:55:21,13:15:47,13:50:44,13:59:52,14:04:06,1:26:42,5,12,20,34,9,4,1.681389320435231,5.352895580822598,6.491867052115638,3.667134209446446,2.057667499401057,0.6365017410704172,7.0
1158,2:04:38,2:09:02,2:19:18,2:35:06,3:13:26,3:24:01,3:29:03,1:24:25,4,10,15,38,10,5,2.137973665438879,5.3287678655432344,5.60797982839485,3.6221320643445436,2.290144888452148,0.7516711282273806,7.0
1159,21:48:37,21:53:29,22:05:56,22:23:42,23:11:11,23:20:05,23:25:36,1:36:59,4,12,17,47,8,5,2.303743598452031,5.073953212190025,5.7270602484341495,3.2721051512338524,2.131773454756192,0.48673575007215697,7.0
1160,11:54:14,11:59:28,12:10:10,12:37:06,13:21:03,13:30:43,13:37:17,1:43:03,5,10,26,43,9,6,1.8493460797682328,5.205027662356105,5.312360191856575,3.7024151090908353,2.6464716545800684,1.4772705440734353,6.0
1161,3:15:40,3:22:37,3:29:12,3:55:34,4:21:47,4:31:26,4:36:00,1:20:20,6,6,26,26,9,4,2.267236479507906,5.177872656956889,6.527885167160231,4.098960262785814,1.9692973919556045,0.858872531915914,7.0
1162,0:24:45,0:30:20,0:40:23,1:01:47,1:49:44,1:56:43,2:01:58,1:37:13,5,10,21,47,6,5,1.975242770182886,5.318676332579407,6.126999405620482,3.929473329934184,2.202415836605233,1.1258976515276866,6.0
1163,0:00:51,0:06:18,0:19:42,0:39:09,1:30:41,1:39:38,1:45:06,1:44:15,5,13,19,51,8,5,2.021210233981304,4.98720299218096,6.034858869550012,3.6821474860305172,2.184471057404552,0.9524129212029808,6.0
1164,22:04:04,22:10:02,22:21:21,22:38:53,23:36:51,23:45:30,23:52:04,1:48:00,5,11,17,57,8,6,1.749388224730707,4.473588344211397,6.47443599600064,3.905399755562304,2.4309008586349417,0.26723159662309603,6.0
1165,22:43:14,22:50:08,22:56:16,23:18:04,0:17:50,0:29:46,0:34:17,1:51:03,6,6,21,59,11,4,2.333898736766648,5.501227429536199,5.756839897622081,4.966621686695805,1.781779331357444,1.4548994514694322,4.0
1166,19:49:35,19:53:17,20:03:23,20:21:55,21:07:38,21:15:44,21:22:14,1:32:39,3,10,18,45,8,6,1.7102638725245802,4.594214131648175,5.722606652621907,3.8091511080042024,1.9087153701351562,0.7860669502825653,7.0
1167,5:53:52,5:59:39,6:07:24,6:21:59,7:12:54,7:24:10,7:27:54,1:34:02,5,7,14,50,11,3,1.6703003181827667,5.01433028595111,5.844081916643246,4.660849851733344,1.0563355527077496,0.6974150565431099,6.0
1168,22:38:39,22:43:34,22:52:03,23:14:20,23:59:41,0:12:17,0:17:15,1:38:36,4,8,22,45,12,4,2.0643685422471685,4.913971312316239,6.459426301636272,4.358159609316115,1.5909971858161591,0.08458931928152624,6.0
1169,20:33:40,20:38:02,20:45:55,21:07:11,21:46:51,21:59:52,22:04:34,1:30:54,4,7,21,39,13,4,2.055938730452583,4.80063020923547,6.440020248156939,3.1078205195695605,1.9314572373660912,1.2694633630377044,7.0
1170,2:04:26,2:09:01,2:19:16,2:35:39,3:21:49,3:33:32,3:39:50,1:35:24,4,10,16,46,11,6,2.6920089435097707,4.791857898452474,5.415263678297071,4.342352200493433,1.685142312537976,1.359259009889646,6.0
1171,23:59:19,0:02:32,0:15:45,0:33:33,1:26:16,1:35:43,1:40:42,1:41:23,3,13,17,52,9,4,1.818549195512274,4.706359179410362,5.910971752554277,4.2017585383752705,1.658971890838194,0.602417712873893,6.0
1172,16:01:17,16:06:03,16:15:28,16:37:10,17:26:31,17:35:37,17:41:22,1:40:05,4,9,21,49,9,5,2.5043017478054486,3.897071440261138,6.584505439979301,3.5399164387351663,1.256483731309217,0.6921690477638002,6.0
1173,3:40:40,3:44:25,3:55:12,4:09:59,4:48:02,5:00:40,5:06:11,1:25:31,3,10,14,38,12,5,2.034302376119334,5.306566296472623,5.489189837306,4.135486258690603,2.1692754447533424,0.7790639222545916,7.0
1174,0:27:30,0:35:18,0:46:09,1:01:01,1:40:49,1:52:26,1:59:18,1:31:48,7,10,14,39,11,6,1.603353846742554,4.757157977934128,6.209422082805409,3.9475326564307123,1.7642172373426361,0.6451743621030261,7.0
1175,17:12:59,17:19:08,17:27:27,17:40:49,18:30:03,18:40:09,18:43:46,1:30:47,6,8,13,49,10,3,2.0373818230537397,4.065840193240311,5.686700630430446,3.3130425879341376,2.169667221019901,0.986039004150979,7.0
1176,7:55:41,8:01:12,8:11:17,8:32:25,9:04:21,9:10:42,9:16:34,1:20:53,5,10,21,31,6,5,1.7584332375597138,4.673998395255437,6.492808286508444,4.193903785380235,1.775025224432205,1.0802813074514956,7.0
1177,14:24:29,14:28:17,14:40:06,14:59:01,15:35:37,15:48:59,15:54:08,1:29:39,3,11,18,36,13,5,2.1893134602900766,5.002440714933695,5.987248041648293,3.9254336048223184,1.2674351884412587,0.7008913362039839,7.0
1178,9:18:04,9:21:57,9:29:35,9:51:12,10:46:08,10:55:35,10:59:42,1:41:38,3,7,21,54,9,4,1.661758489117021,5.606157448361615,5.380395410170011,4.520718755548411,1.5911529501428525,0.390861846807001,5.0
1179,13:24:59,13:29:16,13:37:31,13:57:30,14:46:26,14:58:40,15:04:09,1:39:10,4,8,19,48,12,5,2.3103266677524257,5.083223709289291,5.872252533366964,3.902408051441918,1.8243363582486245,1.4199935457576962,6.0
1180,4:47:31,4:51:45,5:02:43,5:17:30,6:01:30,6:10:59,6:17:26,1:29:55,4,10,14,44,9,6,2.534692725635424,4.74304503511652,5.3193189062155986,3.3406185422891483,2.3275793100284283,0.800353030056295,7.0
1181,5:52:34,5:56:08,6:09:07,6:33:31,7:17:27,7:29:18,7:33:01,1:40:27,3,12,24,43,11,3,2.1427201133890565,4.888840336171236,6.400398901748916,3.824869958686306,1.9163244368161747,0.8395383995087639,6.0
1182,14:15:39,14:20:14,14:31:39,14:54:19,15:35:09,15:43:57,15:50:03,1:34:24,4,11,22,40,8,6,1.6843321056454068,4.628916690025444,6.015010209430272,3.7395301565603116,1.4335009075116347,1.0469087672302053,6.0
1183,11:11:07,11:17:19,11:29:16,11:49:04,12:36:39,12:47:42,12:54:01,1:42:54,6,11,19,47,11,6,2.4362686567138176,5.084453391071957,6.24942810924047,4.785147586564086,1.630865638159639,0.5882836656907647,5.0
1184,11:45:37,11:49:28,11:59:50,12:23:15,13:03:52,13:16:10,13:20:55,1:35:18,3,10,23,40,12,4,1.8955602588310994,5.762200787590022,6.465742823079806,3.4533174110061218,2.83596347252824,0.6587658082932988,6.0
1185,23:21:59,23:27:38,23:38:18,0:01:31,0:50:23,1:03:48,1:07:51,1:45:52,5,10,23,48,13,4,2.5506839690160974,4.875142888452163,6.211349808501059,4.47906702580787,2.0311258091885316,1.0173857153455552,5.0
1186,4:31:46,4:35:49,4:46:39,5:04:42,5:48:43,6:00:41,6:04:35,1:32:49,4,10,18,44,11,3,1.450066716113457,5.013120239454142,6.320526945062985,3.9991296263347302,1.3544459761413368,0.9628521525201097,6.0
1187,11:19:49,11:25:02,11:32:55,11:52:44,12:30:28,12:41:16,12:45:16,1:25:27,5,7,19,37,10,4,1.3829297942614813,4.4979259360186905,5.980684895283849,4.878529163587848,2.5366728077257736,0.9003141161967289,6.0
1188,0:59:46,1:05:06,1:17:28,1:35:13,2:32:06,2:39:17,2:44:12,1:44:26,5,12,17,56,7,4,2.087365248181433,5.954035446292316,6.121204484678198,4.240634880594638,1.6124881963608477,0.9522833127302569,5.0
1189,14:43:38,14:46:38,14:59:20,15:16:58,15:58:47,16:09:59,16:14:54,1:31:16,3,12,17,41,11,4,1.6272170398684311,5.29981219343489,5.387112287997043,3.8243963192347987,1.0675904167012282,1.2603171528851074,7.0
1190,7:05:02,7:09:57,7:22:58,7:42:50,8:28:47,8:40:14,8:45:25,1:40:23,4,13,19,45,11,5,1.8256603446720872,5.149036578349137,6.288450209614009,4.326707107894489,2.4823971476418865,1.5752323280320757,5.0
1191,5:25:58,5:31:38,5:41:57,6:05:38,6:42:48,6:52:35,6:58:33,1:32:35,5,10,23,37,9,5,1.6817146222888397,5.111570389184327,5.90824132189379,3.1404230856669053,2.230195600542128,1.2270385308809961,7.0
1192,21:03:02,21:07:45,21:14:52,21:30:01,22:16:44,22:27:26,22:33:22,1:30:20,4,7,15,46,10,5,1.5597263411112197,4.522888764751847,6.004801262072758,3.5250009072427293,1.6595219235871306,0.9223237572940872,7.0
1193,23:45:20,23:49:16,0:00:21,0:16:41,1:06:39,1:12:59,1:18:06,1:32:46,3,11,16,49,6,5,2.252026181191809,4.841076617724661,6.1695929729977355,3.9124024948417313,1.7478024903647995,0.43767930263502497,6.0
1194,1:43:15,1:47:44,1:58:49,2:24:07,3:09:54,3:19:17,3:25:30,1:42:15,4,11,25,45,9,6,2.1810451774185604,5.347341585748474,5.72613164080791,3.596259531697077,1.68667291999945,1.338525827121317,6.0
1195,7:23:26,7:29:19,7:41:28,8:01:00,8:51:52,9:00:18,9:05:43,1:42:17,5,12,19,50,8,5,1.2728012322572302,4.6146749668524585,5.979218414494465,5.152241251913812,1.672762285521145,0.4902678179418144,5.0
1196,11:01:01,11:06:30,11:11:06,11:28:18,12:04:25,12:18:04,12:24:09,1:23:08,5,4,17,36,13,6,1.9551662113201989,5.1586087485392,6.447304596865757,2.992534549036547,2.0155368162224327,1.2277663051387262,8.0
1197,17:26:44,17:32:14,17:40:38,17:59:11,18:39:15,18:48:19,18:52:00,1:25:16,5,8,18,40,9,3,2.8786530146116185,4.991018353377439,6.016985510523465,3.804351566067132,2.726039373778536,0.8153571232538183,7.0
1198,3:47:02,3:53:33,4:02:44,4:23:53,5:02:27,5:11:28,5:15:59,1:28:57,6,9,21,38,9,4,1.4571333842171859,4.957439966175746,6.210486080883271,4.131290227498598,1.6040531807240113,1.0513797052981988,6.0
1199,9:33:18,9:38:44,9:46:27,10:02:19,10:51:42,11:02:03,11:06:51,1:33:33,5,7,15,49,10,4,1.2582050476647875,5.477307440897983,5.026013535252405,4.165806891706744,2.225586084502807,0.8105986424086526,6.0
1200,22:29:11,22:32:33,22:40:01,22:56:31,23:32:01,23:40:55,23:46:38,1:17:27,3,7,16,35,8,5,2.3964987607080936,4.820115465301929,6.126087038041441,3.576676037962592,1.9356102319621753,1.2271780018019838,7.0
1201,22:46:59,22:52:35,23:02:22,23:27:16,0:07:03,0:17:09,0:21:23,1:34:24,5,9,24,39,10,4,2.193007485792963,5.004460621005139,5.069508320105845,4.069268873061089,1.9867424295331366,0.8055732517301538,6.0
1202,0:04:47,0:10:26,0:19:35,0:39:37,1:29:10,1:35:51,1:42:11,1:37:24,5,9,20,49,6,6,2.037575851672045,4.739435455986647,6.110950280161946,3.4258059513194294,1.5146745549919292,1.5816499428783728,6.0
1203,8:01:44,8:06:47,8:17:08,8:36:32,9:28:25,9:37:37,9:41:48,1:40:04,5,10,19,51,9,4,1.7432257088974308,5.464791028767601,6.177288307940953,4.563170139265708,1.0906522393299756,0.8757060171018264,5.0
1204,6:35:12,6:40:01,6:45:53,7:14:57,8:10:43,8:20:17,8:25:15,1:50:03,4,5,29,55,9,4,1.9277115301096606,4.711567244083421,5.847514401163064,4.301747487988423,1.780847051350187,0.9857003065998379,5.0
1205,17:45:43,17:50:17,18:02:37,18:22:34,19:10:56,19:20:10,19:25:32,1:39:49,4,12,19,48,9,5,1.9044622603695514,5.301820921714662,6.327859396820587,4.262685945588638,2.123699923781757,0.7125318197513701,5.0
1206,23:43:33,23:49:50,23:56:14,0:19:12,0:58:48,1:08:04,1:13:49,1:30:16,6,6,22,39,9,5,2.1496021428268373,5.432797203854421,5.648160545485896,4.274376182965599,2.3346060292687323,1.235104960605547,6.0
1207,4:53:02,4:56:47,5:06:35,5:32:28,6:13:57,6:27:05,6:30:45,1:37:43,3,9,25,41,13,3,1.5160110736637584,5.179248769539065,5.726281448425961,3.880541946167185,2.9076851747496755,1.157926242376162,6.0
1208,22:08:17,22:13:52,22:24:29,22:48:51,23:31:45,23:42:02,23:48:28,1:40:11,5,10,24,42,10,6,1.8897971173081938,4.992931219440759,5.5198803352016625,4.14719965316549,1.8402090780512572,0.7339865980107241,6.0
1209,18:27:53,18:33:37,18:46:11,19:04:19,19:48:16,19:57:01,20:01:25,1:33:32,5,12,18,43,8,4,2.1368527092081364,4.783940042193439,5.494437728513063,4.04408083833884,2.4173522633893736,0.45739686895705367,6.0
1210,4:16:19,4:21:46,4:29:32,4:42:54,5:26:27,5:36:30,5:41:25,1:25:06,5,7,13,43,10,4,2.2040364715754555,4.9815255769431595,5.920694299570985,4.005764842507476,2.245753578727499,1.2391451464341994,7.0
1211,11:20:50,11:25:51,11:34:49,11:57:52,12:50:47,13:01:22,13:07:07,1:46:17,5,8,23,52,10,5,1.9109255479412797,4.914421047672646,5.655624649626562,3.9254395565643625,1.729363606000593,0.5845208489419983,6.0
1212,17:03:47,17:09:24,17:19:10,17:37:19,18:22:51,18:34:51,18:39:26,1:35:39,5,9,18,45,12,4,1.9143886986157348,5.123220887002135,5.777963198361318,4.110902697726274,1.7927370092500081,1.6139880654651748,6.0
1213,17:18:57,17:23:08,17:30:51,17:57:05,18:37:52,18:45:57,18:51:19,1:32:22,4,7,26,40,8,5,2.8417547721623837,5.322209150577428,5.364203413141916,3.3619132554357405,2.137145610386904,0.6239010583353124,7.0
1214,5:28:57,5:33:55,5:41:22,6:00:35,6:45:06,6:52:36,6:57:43,1:28:46,4,7,19,44,7,5,2.1533189772812023,4.7046724873322825,5.782675733625848,4.24228043044305,2.7313668890549763,1.57917103410028,6.0
1215,23:21:02,23:25:47,23:35:17,23:55:59,0:41:51,0:50:55,0:55:53,1:34:51,4,9,20,45,9,4,2.484829749390868,5.274786047232849,6.118134437033022,3.892265345145492,1.4386740986817879,0.7520365261647015,6.0
1216,20:26:11,20:31:29,20:40:56,21:03:21,21:48:45,21:58:47,22:04:01,1:37:50,5,9,22,45,10,5,2.6878670369399322,5.1313089347739576,5.764148245307662,3.714047319407447,1.5503515300381294,0.8838379647368921,6.0
1217,14:08:58,14:13:09,14:20:05,14:44:59,15:24:40,15:36:28,15:42:26,1:33:28,4,6,24,39,11,5,2.6047999953424426,4.9157802268631015,6.167586792846825,2.894292477400005,1.6974270954423358,0.9005195612447157,7.0
